item_count,complexity,active_orders,hour_of_day,prep_time
4,1,3,1,16.05768048873293
4,2,6,19,26.502797865138945
2,2,1,9,10.614006973228298
5,7,6,11,33.16604032367119
4,6,1,1,23.764707406536218
2,2,0,12,13.97498886302376
1,8,10,7,31.882626739408913
5,9,4,22,40.08699352644705
3,7,1,6,19.92610675732913
4,4,7,2,30.905531772347338
2,1,11,22,31.294465340137926
1,4,11,7,25.141604681857103
3,4,11,20,33.625555740719186
2,8,7,0,30.89245432458246
2,4,0,14,11.876756253532243
3,4,3,0,19.129584888288964
1,2,13,11,23.5444794981152
1,7,8,10,26.906340506070144
5,4,4,15,24.91205669894065
4,6,11,3,33.62916874413272
3,3,10,1,25.732665248802263
3,7,9,22,36.021895895379146
3,6,12,2,32.01980328982587
1,3,5,3,18.585346152782197
4,4,2,17,23.652316079288962
5,5,4,11,28.10307465581855
2,9,13,23,40.86561296522418
2,6,11,0,29.51887866187823
3,4,12,2,29.902678757704166
4,7,12,3,38.784537044719215
1,2,12,5,25.54447073338456
4,4,0,16,19.030583990591616
4,5,7,7,28.850360755507744
1,4,10,17,22.867725195738313
3,4,14,15,28.478954009213453
4,9,5,20,38.61517481134936
2,2,11,5,27.163647545766782
1,6,1,23,16.327726212676385
5,8,3,18,34.49575983682283
3,8,3,20,30.282444615195523
1,7,8,7,26.349629875709343
5,4,8,3,32.61247911351676
5,7,4,8,28.4305175895164
4,6,11,7,36.49093904989801
4,6,2,20,28.40454648193074
4,2,0,18,17.011957292469525
1,8,5,0,24.313427001697832
1,8,7,20,35.67884788340923
3,7,0,20,25.129249735765015
4,9,10,3,38.02557324526798
5,8,0,9,27.016169195692736
2,9,14,7,39.694719170317846
3,9,10,2,39.584690365735696
1,6,6,11,21.614125172490184
3,2,6,8,21.22125596612507
3,7,1,2,24.217294351187654
3,3,2,3,16.471772466671837
3,7,1,5,22.846184069927762
2,9,5,8,30.464235750693852
4,2,12,1,29.36044546349288
5,6,12,1,38.053550313473544
3,6,7,17,26.096841644405067
3,9,7,20,39.79383694747062
3,9,14,21,46.61710643456422
4,5,0,2,19.64919178090142
1,5,10,2,25.8833395600986
1,9,8,17,30.08195623885325
2,8,10,5,33.66837386459781
1,7,7,0,24.594549773744763
3,8,8,14,31.451818680817148
3,6,12,10,33.873343094794706
3,3,13,9,31.40203977264862
2,7,12,3,37.11186827745752
3,8,8,13,30.994525263586294
1,8,10,1,27.694046212097497
4,1,11,12,30.49984425404188
4,7,5,15,27.744173832779474
5,3,2,11,24.83509025535841
1,2,0,21,17.48716344106958
3,2,10,4,27.088601229661705
4,8,7,18,40.83098533697417
1,9,9,2,27.636852807216528
4,3,2,20,22.195245850501635
3,3,12,19,35.46822659070037
4,6,6,20,33.426449605403434
5,1,12,1,29.329898517017458
5,6,9,16,36.41594053183091
4,3,5,20,29.015010023818974
1,4,2,10,17.49862902925167
1,9,5,0,25.75619987945931
1,3,11,18,29.667144854538048
4,1,2,7,19.979269335562474
1,3,12,10,23.33321604608333
3,7,14,7,38.127644686432916
5,7,12,16,38.15118887387104
3,5,13,19,42.490975010270645
1,1,8,5,22.911508547324296
3,8,12,6,37.819738434210585
1,8,0,20,24.985295939049383
4,2,12,12,30.192574162015518
3,3,7,6,23.61531487170677
4,4,4,10,23.96710717048803
4,1,14,9,28.602090391314736
2,4,3,7,19.920588895358716
1,5,0,9,12.529265311823858
5,3,8,21,33.39229961287645
1,2,12,10,24.46636208242079
5,6,8,19,37.07570178498641
1,8,12,16,34.595534596524985
4,7,4,10,27.349151080423987
3,1,13,15,30.23112756786262
3,4,10,4,27.257581273378765
2,3,8,9,22.766228186300637
5,6,14,19,43.65624201834125
5,9,9,4,41.26495685354403
5,9,13,19,48.47816956126749
4,7,8,8,31.985752004640275
5,9,6,2,35.32009135208633
3,8,7,2,31.180963128064725
4,5,0,9,21.310629272408995
1,9,3,6,25.1782403441418
5,7,9,1,35.996831824471414
5,5,9,7,33.22179192761552
1,8,14,11,29.586147961601625
5,7,3,21,33.19598465388391
1,9,11,8,36.56137063303851
4,1,8,10,24.997390400437112
3,9,2,18,29.753729146653747
1,7,14,19,38.52496443418289
2,1,11,22,27.50660004832171
1,1,9,16,21.440217685979743
5,5,14,12,41.23723302012633
4,8,9,0,34.23798478784796
4,9,0,0,26.519752125280043
1,6,14,7,30.532446286948364
3,8,10,12,33.746769381854115
2,6,4,5,21.62048904040437
4,6,6,2,27.795475484384717
5,4,11,15,34.932409076473945
5,5,3,9,28.798288948495237
3,2,8,6,23.479453456444116
4,3,5,21,26.390108712858765
1,3,5,20,22.916213491810222
5,5,2,2,25.318947795686054
3,5,9,13,28.92250433497325
4,6,9,15,36.51822960928233
4,5,4,3,25.788254041772163
4,6,9,12,33.9476436937841
4,8,5,0,26.51558019945471
4,2,13,4,29.674217280751584
5,4,3,17,25.627818130028462
3,6,12,11,34.967630870863374
4,5,2,10,22.143012148777242
2,1,4,8,16.207130158034257
2,9,6,6,31.55460038447427
3,3,10,13,26.554347158313416
1,2,5,23,14.753997368213952
1,9,1,2,21.1880321508487
1,7,0,15,18.49627438055933
2,5,4,6,20.15480952718423
1,6,4,0,22.505836684247253
5,4,11,5,33.235974802738724
4,1,11,5,26.58087306786063
2,4,5,9,25.692898713729427
3,9,2,11,24.43083176127375
3,1,0,21,19.06343607723483
4,3,14,18,35.68712065952896
2,5,3,5,21.416355397018233
1,7,3,13,26.483589347628985
1,9,9,2,33.414084522392116
5,6,1,9,27.876137978593096
5,3,13,8,34.90783522708263
1,7,7,22,32.78453687734902
3,4,5,19,28.497315845524163
3,3,11,18,37.75192720509814
5,7,2,21,30.686729374904303
4,7,14,14,42.67496862492153
1,4,0,8,13.855405470517153
5,7,11,18,41.87438705752467
5,2,10,7,29.451080519217896
1,1,2,21,12.698099017758175
1,2,7,3,11.870337039959617
3,4,3,4,18.20089179138514
4,8,2,18,31.62391476430081
4,3,12,13,32.062374942331026
1,6,10,17,25.380433468642927
2,6,3,18,25.966794023357515
5,9,10,5,40.97282596419356
5,9,14,4,44.14718870199491
1,4,3,10,14.438284874887819
2,9,1,23,22.237307553583207
3,6,3,4,26.273165275401567
1,2,10,7,18.546587383109078
1,6,11,4,31.508705041709717
5,2,8,10,30.330705449193495
1,8,3,12,21.887507243232886
1,4,11,5,27.120287771533395
1,5,0,4,12.938169705803876
5,8,0,17,27.535427419655548
3,8,0,9,27.452882674675372
3,6,13,15,38.14230123297361
1,4,4,21,21.7929556254001
5,1,5,13,19.86155581075797
3,7,11,22,39.11265371455958
3,8,5,14,29.54658838736006
3,9,5,2,31.943223852436347
5,2,8,2,27.381569230373465
5,1,0,11,20.072072638198545
1,4,9,22,28.865194093272663
4,5,5,14,25.549257697839668
3,1,12,10,27.949083349163267
4,5,7,9,30.300109807108306
5,6,7,19,35.87432386994901
5,3,11,14,30.822777845054873
5,7,14,17,39.01608930409063
4,6,14,13,38.2221089967685
5,4,2,5,25.83351647672217
1,3,12,13,27.232233675270106
5,5,4,15,29.547732991383853
2,3,9,1,22.991259696051248
4,9,3,18,34.773229963899354
2,9,11,4,31.888525588616304
5,6,0,10,26.01573670838304
1,6,8,10,28.285483112547187
3,4,4,20,24.66685688840098
5,4,1,18,30.45149884985661
1,2,11,17,22.73102153759338
4,4,1,7,18.033447704821658
2,8,10,22,37.36811829830837
2,2,6,11,20.456846300488092
2,9,3,8,25.992286317630967
4,1,0,2,13.343928650050836
1,2,4,5,15.984649456410432
4,2,1,20,23.56894741833951
2,6,14,20,39.45215837480296
5,7,6,23,31.986483521631477
3,3,14,0,31.208769817701686
4,9,8,16,37.05713713165243
4,5,12,2,31.691536610096133
1,5,0,17,12.974728787246978
1,4,11,17,25.875919081875402
4,9,1,1,26.12354052595343
2,8,10,3,33.50795231771232
3,4,5,0,23.326748269622975
1,4,7,9,26.361331115724553
2,2,6,4,17.677481517735014
5,9,8,4,38.0777121447885
1,3,13,8,25.186126910605854
2,4,1,13,20.079604979736196
2,7,11,20,41.10244029108663
3,8,8,12,29.464160370953643
3,8,3,12,26.271057641560738
5,4,10,23,33.072065746190404
2,7,14,0,35.61962559254801
2,1,2,16,11.932241598585275
3,6,6,19,33.74180477792509
1,6,4,7,24.375739809102992
1,6,12,2,32.014110269598106
4,2,4,16,22.528297331792434
3,8,11,11,35.49033370328884
4,5,12,17,36.93467708394295
3,5,1,13,21.728095581890074
5,2,5,10,23.05072306131319
2,4,5,15,20.53382231596401
5,9,11,3,38.54955479358669
3,9,3,17,25.394837608913996
2,6,4,6,21.93253406537733
1,9,6,10,25.56045120625845
1,4,13,15,30.208824971004773
4,1,7,15,22.582059247751396
3,2,5,2,21.065151001194767
3,1,4,22,19.858440135648657
1,8,11,23,34.79752496452931
5,9,2,8,31.879134737096585
2,6,6,7,26.008928725768648
5,2,7,6,28.29372154602804
5,6,2,16,27.03754006229625
1,9,4,10,23.273185481452614
1,3,10,3,24.753785638968594
1,9,1,3,20.12517043420229
4,2,9,4,27.221779799894296
5,5,9,7,31.75434849425576
3,2,11,9,30.52443285506888
2,7,3,16,24.43930990647911
4,9,11,5,41.71488504247869
3,7,3,8,23.58152741127688
5,5,11,9,36.297817354581426
1,4,12,7,27.780404200649578
5,4,7,14,29.62064329429551
2,8,2,17,19.525149244260348
4,1,4,22,28.228564244741932
4,5,10,4,32.42307121899338
2,2,4,17,17.8036190499086
3,9,1,0,23.07051128584288
3,7,8,1,34.02750360608536
4,8,3,9,31.358788242490274
4,6,8,5,33.30875468294233
1,9,8,23,30.64569668542567
3,6,1,18,30.871041787513185
2,7,8,20,36.06619697962194
3,7,8,10,28.36775557997231
1,9,1,17,22.148973517880524
4,8,10,15,38.16750028732602
4,1,12,7,29.11010156453157
1,4,5,3,20.14620983236162
2,7,8,10,31.982466770825088
4,8,3,9,28.222690860983693
5,7,1,15,25.940194175348886
4,3,6,11,22.52897395465053
5,4,14,21,39.06812754948803
1,7,8,2,26.47551240440778
1,8,5,10,23.645426606493814
4,7,10,23,35.086738022394975
3,6,10,15,30.829549635317278
5,9,13,23,41.951135742825
2,9,3,2,24.99902547201633
4,7,0,9,24.52603186156924
2,8,3,20,28.52949854277757
4,6,2,15,24.0226629312394
3,1,6,6,23.8893029062123
3,1,10,14,26.65034146456797
3,6,12,14,34.85571192102405
3,2,10,9,26.52197386064064
1,8,9,2,28.37937850374741
1,1,4,5,12.460171355369521
5,2,11,17,30.645424830492694
2,8,2,21,28.61001442978427
4,6,13,4,37.511767984656416
4,2,1,15,14.94310948819026
1,2,12,12,25.59208431424558
4,7,1,2,23.553013687454282
1,5,4,14,23.14469167533329
5,5,12,22,44.399260628340286
2,8,12,19,37.07689478311609
5,7,7,5,33.39358030358688
3,9,7,21,41.11656631719416
3,4,13,3,33.925402542661274
3,4,11,14,30.378146756559463
5,2,4,17,18.1495349521044
4,3,12,8,31.464865500398552
2,1,1,19,17.120724569497828
3,1,12,3,22.788055222614492
3,7,3,15,26.32675361206577
3,5,6,17,24.296310945256888
2,3,13,4,29.702594156613127
3,7,5,12,27.76365235096223
2,2,9,5,22.289144694036267
3,3,6,21,29.283137736555684
5,1,4,18,26.86257468848104
5,8,1,11,33.63179490609087
2,2,7,14,23.955827860912237
5,7,13,8,39.075106004027106
2,9,11,6,38.073632046844104
5,6,1,13,23.726735595600584
5,2,11,18,33.851376327009355
2,2,7,19,22.447754790174617
4,9,14,15,42.583688148055174
5,8,6,22,41.21174393748325
3,9,2,23,27.21672030446835
4,4,12,21,39.41691767229677
2,4,3,3,12.145856031466497
4,2,12,11,29.941966345123557
1,1,6,17,13.595025089766098
1,4,3,7,13.440038152011244
5,8,8,16,34.19228315721439
5,2,6,23,25.341850061405637
3,8,0,2,24.315521817089333
4,1,0,3,12.679204632761607
1,1,14,9,26.478172149949195
5,4,3,15,26.23282479531423
4,7,13,19,44.75923646879628
5,9,13,1,42.38348375507355
5,5,12,11,35.90531818479513
1,2,8,15,20.255550339811457
1,7,12,9,30.468625917142912
5,2,3,4,22.893283313466164
2,9,12,11,34.68401049061924
5,9,4,2,34.061901778424144
5,3,0,11,21.31387863939958
3,8,14,0,40.18292820445613
3,4,13,1,30.61902840150469
3,3,1,10,13.439131747345126
2,1,10,11,20.28545029007081
2,5,3,6,21.07478170679027
5,4,11,0,33.78807887502167
3,1,3,12,14.898954532039046
2,8,10,12,33.79547048733134
1,8,9,1,25.82807713661979
5,8,5,9,32.475706920558835
4,3,12,22,34.686545483653816
5,6,5,0,27.29893400671547
4,7,7,6,30.87083908031888
3,9,11,12,42.64434290272507
4,5,12,23,36.16428941687516
3,9,8,1,31.838802873559167
1,6,13,19,39.02183609463001
4,4,0,6,16.38666153804708
5,1,0,16,19.534607956511437
3,1,14,21,32.53694538249564
5,5,5,4,28.7190726299307
2,3,3,10,21.27125717747116
3,5,10,21,34.79925678873846
4,5,3,23,27.77548723060079
3,1,0,10,12.355728247647507
5,8,8,10,36.42578958928294
1,5,11,16,25.927846636084634
3,5,10,18,38.32482906243666
4,9,2,7,27.908786185333874
2,8,14,19,46.61031412035216
1,1,4,13,12.04444859773276
2,3,9,9,23.389399179939996
3,7,0,6,23.507909366781895
5,1,7,1,24.683045363144775
5,1,2,16,19.47685287039463
4,5,13,0,33.48199722252576
5,9,14,12,45.520407298692604
1,6,0,18,21.742134663339087
5,2,9,13,32.248590894866915
4,9,5,17,31.543147200210598
3,6,0,19,25.67499802653806
3,5,14,13,37.72044206303431
5,5,14,14,39.385248808844544
2,3,2,13,18.072340214622507
3,6,4,23,29.796546758578188
5,4,3,4,24.659170853458146
4,2,6,15,25.84726033710986
5,3,5,4,26.529684385746897
3,9,11,21,44.414892776353106
4,9,2,12,30.310025142493274
5,6,10,15,38.13299862941922
1,9,7,14,30.900582141040594
4,4,7,4,27.25946193164666
1,5,13,20,33.98804574756722
2,6,1,22,25.050751162513016
4,9,6,5,30.79381079087627
1,5,13,12,31.33724434819686
3,8,0,15,24.491757003092875
3,1,1,9,13.342283792118122
2,5,7,1,24.988360987298726
4,1,11,12,29.52371828971345
4,6,0,16,23.494294249685936
4,7,1,0,26.553578310037615
2,5,11,3,31.25400592503456
4,1,0,17,14.712606899346811
3,6,4,5,24.77025234101806
1,5,6,11,22.544655600046035
3,6,5,23,28.90698614085144
3,7,5,19,33.02854846296382
1,7,5,12,26.110317141997463
3,2,7,1,18.334501290335673
2,3,4,16,18.943223936996098
1,6,14,22,37.965289079731335
3,3,9,9,22.96838520811762
5,2,6,18,27.1695922620528
3,4,2,21,25.322641249774374
2,5,8,4,26.314259570612503
4,9,9,20,43.880933166329015
3,3,2,11,12.706387591232602
4,3,13,17,35.23882752946344
5,6,13,8,41.7535889839313
3,5,5,10,21.73348102895384
1,6,2,3,21.215991050889627
4,7,0,9,27.080817947034017
5,3,0,0,16.8327072867956
1,5,2,1,17.115287334272388
1,8,3,8,22.9963771885688
1,4,13,22,30.00472038552649
1,2,1,17,10.539920433973423
3,4,8,15,29.408206870410204
3,2,14,22,34.080051168891345
3,3,10,13,31.15732425605881
5,4,7,3,30.137096211502595
5,4,11,1,32.617248615971974
5,9,12,11,42.99024393476705
2,6,2,19,22.473080683638877
5,9,6,4,36.55646989603271
3,4,3,3,20.21547837554833
3,9,4,14,28.447582199481857
2,9,3,2,23.207794543962883
2,6,8,21,32.43814887808281
5,5,10,16,34.91025860147081
4,3,6,7,21.959325071999388
2,5,12,11,33.0622549482399
1,3,3,20,20.65583359183797
3,5,12,7,31.20337420737863
1,5,7,19,27.70914918481664
3,2,1,19,21.87385687042669
3,9,6,4,34.43928201076574
2,7,10,20,39.67390422175935
2,6,0,5,21.600457076260586
1,5,7,4,20.23920953382407
3,4,12,20,34.97995150659152
1,8,13,7,31.79765398832219
4,2,11,21,36.38195810602974
1,8,13,17,34.25424495456143
5,1,12,3,33.425455388405105
1,1,14,3,22.465629164410448
5,3,5,4,24.121633017247472
5,5,11,14,34.103450449393634
5,6,4,5,31.276852645421528
4,4,8,20,35.00153465227483
1,7,8,15,23.041956989857773
1,7,2,13,18.967738967133396
4,2,8,13,27.518863819418513
3,2,12,15,30.627054190084895
2,2,14,21,34.62728338882161
1,2,12,23,24.761459056284643
2,9,8,3,30.23871982605058
4,5,1,10,23.840380923283494
3,8,4,18,30.40615226922765
3,5,10,18,32.27730615989577
3,5,1,7,20.115331140624782
4,1,0,9,13.613503741979503
5,6,6,4,32.64708752134674
5,4,3,15,25.569009408806465
2,3,4,2,21.715539647631687
5,6,3,9,28.409097577652293
5,2,5,23,26.11965671336761
3,8,10,12,33.297284599290265
3,1,1,6,15.123187076049025
2,9,7,11,30.34680384080514
1,8,3,22,26.61203874069096
2,1,7,13,17.094958321972115
2,9,2,9,27.984741944877765
4,2,11,8,29.186239199795942
4,3,11,11,29.12316873361181
2,2,10,23,25.3561600147253
2,8,4,2,24.920092015557977
2,2,11,12,23.6031055489967
5,2,2,5,26.20434126960728
4,1,11,5,25.2824550821927
2,7,14,20,45.03021431874831
3,2,12,18,31.779227519653332
3,5,6,6,26.952007103437545
5,5,14,3,39.09679403494472
5,3,2,21,28.372827590113154
1,3,14,4,25.536038202573618
1,3,11,0,21.691868816252853
1,6,7,17,25.9338858824044
5,4,8,16,27.039652176531927
5,3,12,8,31.56274263428596
5,2,11,8,31.0205596217991
3,3,1,20,19.11169597506479
5,4,2,23,21.066612921620006
3,6,11,9,32.377882790483355
1,4,12,19,28.030946124823792
1,8,6,16,23.39821008164645
1,3,4,12,18.98026674427922
2,3,9,3,26.213823141881928
2,3,6,22,30.23029707252335
4,8,1,17,27.389477741186216
4,4,13,17,37.20323372758497
4,1,13,21,34.256934771950064
2,2,3,8,15.225763218722665
2,2,0,2,12.825812180940856
4,3,14,6,30.512387495328987
4,6,4,14,27.89154485414042
5,8,7,8,34.15236845279548
4,1,0,8,13.587730146778267
5,9,6,3,37.69452052604062
3,1,6,17,16.595796401738276
2,2,6,16,19.310327723489372
4,3,14,21,40.19569746529811
2,7,0,20,23.43930236393499
2,9,11,5,35.77465390197193
2,3,10,6,25.670864693161594
3,8,2,9,27.19487085788814
1,9,10,9,32.13516952536965
4,7,1,5,22.195403731675555
1,4,14,5,28.64418101669632
1,4,14,18,34.10244270142224
1,4,4,7,16.19805899691006
2,6,1,8,19.57883773103627
5,4,12,0,35.68322183137544
2,5,13,15,32.27971151048513
2,9,4,5,25.50496558110039
1,7,4,22,27.55958283878518
2,8,3,7,27.176601209192143
1,5,10,14,27.089105760618
5,5,6,11,31.84465580148823
4,7,9,9,34.51783646648934
1,8,5,15,23.725485010794817
5,9,1,14,31.420678665881283
4,2,14,10,29.98546028112291
3,3,3,23,17.98339816792824
1,2,12,6,24.117425375820122
1,7,13,7,34.40553532340702
3,2,10,10,28.549139393870483
3,2,6,8,22.892943267854836
1,2,8,6,21.09225485959044
3,4,8,14,28.32920117277737
2,1,11,14,25.707976676684446
4,2,2,15,16.12474401731911
4,3,0,2,21.909610053434793
4,7,8,15,35.319439163411964
2,1,7,14,18.538035044113215
3,6,6,0,27.94261383713546
5,3,5,13,22.87309196188893
3,3,13,23,30.580325559997856
1,4,14,21,34.115753660708066
4,4,9,10,28.951189354138265
3,7,6,2,30.328848310485405
5,3,10,8,31.708537914286133
1,8,8,5,26.2112262292644
2,8,5,22,29.648983373898805
2,7,14,15,32.37034093497649
5,2,13,10,35.359426359603866
1,5,13,17,29.65077032412684
4,6,9,16,34.309358279614266
3,4,2,16,25.680142234987574
1,5,12,2,27.102297070011037
2,9,13,18,43.75394816990469
5,7,2,23,30.786393973760468
5,2,3,22,25.622015232884742
3,1,9,14,22.621559417309147
5,2,12,9,33.460645762873774
5,3,13,7,40.185792891487274
1,2,14,16,28.072737709559696
4,3,13,3,31.41440478438286
3,9,9,7,33.85624293028483
1,4,7,1,20.423187133705717
4,9,9,22,38.66083572108458
1,3,8,7,20.78132917769213
1,1,13,6,24.11493264118744
5,5,7,8,30.99211208564761
4,2,10,17,25.100246975978102
3,4,9,16,28.490606594706804
3,2,1,0,13.232095725211794
4,2,3,11,19.12212785105383
5,3,3,3,21.614809516820774
2,5,11,16,32.00931181077797
1,4,1,6,12.82960315307837
5,2,12,23,35.091211368501675
4,2,7,2,24.672618051243013
1,6,2,0,19.239713116317564
3,7,1,18,27.86655573400054
2,6,6,1,23.49546761803932
3,7,14,5,39.11203867935959
4,1,0,10,13.640135971638673
1,6,14,22,38.43521926909014
4,3,5,20,29.707842413682812
1,1,12,3,26.714206826689768
5,8,12,0,42.341754856732315
2,4,2,10,19.31325059941356
5,8,12,15,42.721057774219155
5,4,2,5,22.950028022944068
4,4,14,10,37.15821032549516
2,4,4,7,19.551442681408183
1,6,13,19,35.77416854739295
1,9,2,0,20.720306028763545
3,5,11,13,33.00544621119165
1,8,3,20,26.463682809992576
4,8,12,20,45.656898359256395
5,4,12,1,35.409374494743396
5,9,14,5,44.731625246305654
5,9,2,8,29.172850129987655
2,5,6,13,26.3015761052582
1,6,2,21,22.614718676831934
4,5,13,7,39.27316518949888
2,3,9,2,22.66357660607929
3,8,3,9,29.615348669225547
4,9,1,17,27.867882428067414
4,4,1,19,26.921459733421507
4,9,8,8,33.49890534268597
5,9,10,8,37.88928516459863
4,7,0,18,29.01600648601435
1,8,0,12,16.972255371076066
4,3,9,0,30.957976770163082
5,5,0,16,23.228009765077708
4,3,13,3,31.811646288864114
3,7,2,3,22.05991900754847
3,6,1,15,20.622931781631046
5,3,2,15,20.76434247716249
1,9,13,14,37.09058111077479
1,1,4,5,13.146516538374538
2,3,8,4,25.43675246787444
5,7,1,21,32.964440877407206
4,3,11,9,28.96604073630691
5,3,10,6,30.64888985638329
2,2,14,6,27.070977949683563
5,9,13,9,42.3727688717765
5,4,0,9,17.409441154626208
2,6,10,14,31.882499268503594
1,2,5,5,18.584640270210514
4,9,2,23,26.9248868058155
2,7,12,1,31.723503792927787
3,5,6,7,26.821855531487433
1,7,5,19,26.861249838749625
3,4,10,14,31.548150312975405
1,7,6,20,28.266511180380633
4,2,12,20,31.123164153186973
4,7,12,17,37.639476047382196
5,4,4,4,24.61537092376703
3,4,0,3,17.294572568052008
1,1,13,9,23.402175786740784
4,3,2,18,26.05308343275916
2,5,2,13,19.746253290231007
4,5,6,22,33.35147168426143
2,2,14,23,29.181543861185066
1,4,13,12,28.598753646200258
4,1,12,9,26.105373405622007
4,9,2,21,34.678557463043475
1,1,10,5,21.963912554980084
4,6,4,12,27.497970066588014
2,7,3,20,27.69698220526303
4,3,3,10,22.280687823754256
3,1,12,21,32.37324704362819
5,7,6,14,34.120215492093415
2,3,0,1,13.324844830352186
3,6,6,14,24.345283125776096
1,6,14,18,37.44246515970358
2,4,7,16,21.5026675523132
5,6,2,19,30.472744320048417
5,4,14,17,37.97306488216031
1,8,2,5,23.380114221575518
1,9,3,14,25.432012828211867
2,2,14,16,29.217634713210856
4,7,12,23,40.39624897954464
1,9,5,21,31.59474886803062
4,9,13,8,42.50476700397585
3,5,6,11,24.941726609770836
5,1,0,21,19.361129649296863
4,6,14,22,44.91384603301673
5,8,12,4,38.263806563722326
4,1,3,13,16.237494917919257
3,2,11,23,27.555033240487454
1,1,6,7,14.002018304163572
3,5,10,21,35.53557748071183
1,2,1,16,11.494748738559736
1,4,0,8,11.879433267655639
5,1,0,2,16.610329036931134
3,7,9,6,32.383582737252
4,8,13,11,38.31883213410886
3,5,13,2,35.19312297080886
5,2,5,8,19.93828370965042
1,8,11,13,35.956861397321674
5,1,4,22,27.368160821164633
2,7,0,22,26.542321109072784
2,1,9,22,27.623399474097724
4,6,2,17,24.314392084022874
5,6,14,10,39.256113072562094
4,5,10,3,32.450854086558934
4,2,6,7,24.87223430637895
2,2,11,17,23.554680987622543
4,9,8,12,36.41404963446958
2,5,12,3,27.279615689272063
1,5,8,9,22.483239706536487
5,7,14,7,40.58266541310267
4,6,5,11,31.360699907736482
2,2,2,18,16.725119336348396
3,1,0,11,13.297106702983141
4,5,2,21,31.08894522947501
1,4,9,1,25.81082660046297
1,3,1,23,15.742900314338552
3,2,10,7,29.33990256595739
2,2,4,12,16.912363033561483
4,4,7,0,28.350211156839613
2,2,4,2,17.189852782538257
1,4,0,1,13.961537059663407
2,3,2,22,21.743594081164186
1,9,11,22,42.13478910250345
2,7,4,19,29.883560442065367
3,3,6,7,20.792456335674547
5,8,4,2,32.99167458808184
3,9,13,20,46.5616096556519
3,7,9,14,30.6560917886768
5,6,4,1,27.074288956997037
5,4,6,16,30.101687198680473
4,5,12,23,33.833927426904076
4,8,14,5,40.97283535268649
